id,purpose_validated,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
256,work,837.8609990000001,9,9,8,23,6.647478791214743,58.672678579642,30505.682458496092,6.647478791214743,3
257,wait,341.19599999999997,6,6,10,10,17.867884108309408,51.02942485172367,12665.731891707845,17.867884108309408,4
258,errand,1673.869001,8,8,25,25,49.05586479418865,72.68422223680341,49.05586479418865,49.05586479418865,6
259,leisure,862.638,10,11,18,50,144.82755089776717,1397.1979030001817,35766.761871985116,144.82755089776717,6
260,work,4253.0,7,8,22,4,140.81818655522085,1157.6180732912264,361.4295069543495,140.81818655522085,0
261,home,38470.531999,21,7,16,37,514.3451841009355,1296.8337754683635,22942.023061868316,514.3451841009355,5
262,home,632.4680000000002,15,16,4,1,281.17577582860923,520.6876378751014,20737.138302315958,281.17577582860923,2
263,wait,430.383999,15,16,29,35,73.71020444091819,2226.6964490797795,18282.02991386796,73.71020444091819,1
264,home,1113.369001,17,18,27,4,24.50531647587495,705.4025577652296,24009.284845066606,24.50531647587495,4
265,errand,3960.0009999999997,9,10,18,3,297.435946469413,337.18106624711004,8681.288083665391,297.435946469413,2
266,errand,1115.509,15,15,2,48,50.63002440515368,81.71392006725605,28591.9607283255,50.63002440515368,5
267,errand,1386.956,17,17,30,5,101.73474315649472,320.55727150699846,41851.08451432605,101.73474315649472,0
268,work,13542.003,12,16,17,20,72550.25814993269,72550.25814993269,290497.7737902621,93800.9901892308,2
269,errand,2160.0,19,20,12,50,149.1120649687813,3144.9009222214727,10960.324248540921,149.1120649687813,0
270,leisure,447.0,14,14,5,1,84.99947621255322,2850.113324175558,102920.27214264056,2816.3959472390006,4
271,home,77006.652,16,13,12,6,57706.048847163474,98754.27303502,210298.70577066406,57706.048847163474,6
272,work,21024.849999,8,14,18,42,50.06256216795002,248.80291491013256,60760.32472277729,50.06256216795002,2
273,work,36837.513,5,15,26,52,89.25755141839977,89.25755141839977,48142.70495485878,89.25755141839977,0
274,work,602.0,17,17,28,52,388.6384833273285,853.1506662249136,16704.353389138818,388.6384833273285,3
275,wait,2190.0,8,9,3,9,170.59444250097505,345.91744369440755,1285.7919189070765,170.59444250097505,4
276,wait,450.165,15,15,28,4,100.77719512992712,1431.6056699997916,100.77719512992712,100.77719512992712,5
277,errand,2237.591001,12,12,7,40,127.87841156534395,127.87841156534395,91198.2261707404,203.37062056536962,5
278,leisure,574.575,13,13,15,15,29461.280134244043,29461.280134244043,76568.60489611494,65226.292403299405,5
279,home,34461.338001000004,21,7,30,48,69.27458303990483,961.3669667984734,40269.68999614396,69.27458303990483,3
280,wait,1479.265001,6,6,7,27,57.04608683657114,57.04608683657114,94.4096715429166,57.04608683657114,4
281,wait,6207.111999999999,9,11,29,26,78.06993321001484,111.32202381457589,78.06993321001484,78.06993321001484,3
282,leisure,7827.752001000002,16,18,28,35,152.94440345255785,9482.353105257547,63811.2501526996,152.94440345255785,0
283,home,4344.0,6,7,23,4,148.68894383578981,859.1790469888506,12711.10299888964,148.68894383578981,1
284,errand,625.0,17,18,23,25,72.13937789936027,82.32509596077172,20759.598576366443,72.13937789936027,4
285,home,19160.339,6,12,1,18,243.19168248020299,539.6950203470901,35156.687231285716,243.19168248020299,0
286,work,976.457,5,5,29,35,44.890730634905864,130.3720728530379,23191.987999488658,44.890730634905864,1
287,home,16287.099000999999,20,1,6,10,9076309.786915263,9076309.786915263,9157383.704396127,9137181.113158712,0
288,home,42934.004,18,6,27,9,784.2075156815955,784.2075156815955,31872.315937803014,784.2075156815955,0
289,home,46713.769,16,5,20,38,531.0091080270331,589.6797025089554,41595.138154502005,531.0091080270331,2
290,work,14621.000000000002,12,16,13,7,255.24004693759116,433.7674506157888,279.2603392396346,255.24004693759116,0
291,home,5465.032001000001,9,10,11,45,535.2821476908217,597.8502975125368,41607.008080764885,535.2821476908217,5
292,home,27052.940001000006,21,4,18,42,69.43550534731823,116.93320343401614,30782.91035730365,69.43550534731823,2
293,work,9432.206,6,9,11,32,190.9232205159283,224.9855016837271,562.5635173420337,190.9232205159283,4
294,home,4263.118999,2,3,12,41,278.69280402785915,1498.8141494397205,38322.64324321413,278.69280402785915,3
295,leisure,43233.142999,19,7,3,5,393816.040401866,393816.040401866,676414.5275204068,402392.31238837034,4
296,leisure,7019.459000000002,5,7,4,22,10086575.41975958,10086575.41975958,10271652.59006703,10106174.750280667,6
297,wait,389.0,8,9,27,39,2099.6534043898,121949.99481393765,237002.35781673613,2099.6534043898,2
298,work,17854.0,13,18,3,1,155.50076903901746,842.931505613326,8748.650145919582,155.50076903901746,2
299,errand,383.133001,5,5,12,41,24.890786949708854,24.890786949708854,20978.13988505744,70.91015360129501,3
300,work,14796.665,7,11,23,12,69.90008704803414,1691.228357677002,4411.821281614742,69.90008704803414,3
301,home,44727.472001,15,3,13,37,90.1737580789192,90.1737580789192,26664.92812642669,182.90357289452675,2
302,work,2410.9990000000007,6,6,5,36,35.07480509300993,503.15353661442595,19194.44199761208,35.07480509300993,1
303,work,721.9670000000001,13,13,13,50,170.44861603875842,3984.1088197111794,15508.35631865244,170.44861603875842,1
304,leisure,5230.259,13,15,24,38,4082.918926434521,4082.918926434521,74511.14190347737,71930.0434129272,6
305,wait,306.250001,15,16,14,50,84.62287737281339,179.7400920968553,267.3377457006427,84.62287737281339,2
306,wait,445.655999,7,7,23,51,135.149340448618,462.52422624752023,12747.63301838155,135.149340448618,4
307,leisure,3030.888000000001,11,12,10,32,392895.6355180389,392895.6355180389,577174.3547116914,456992.8594605973,3
308,leisure,41325.591001,19,7,11,23,357839.9490425214,410992.5766231435,587486.8797404353,357839.9490425214,6
309,home,18270.0,10,15,1,35,619.0974207926259,2391.3826288516643,6180.868117377196,619.0974207926259,4
310,home,39538.358,17,4,20,25,764.9202571588214,764.9202571588214,31890.656250862765,764.9202571588214,1
311,wait,1123.860999,14,14,7,36,13.2179484985617,13.2179484985617,23016.93566011252,13.2179484985617,3
312,home,1401.2270010000002,15,15,31,22,149.36675098686686,426.9731167391385,302.96671468569326,149.36675098686686,2
313,home,39489.040999,18,5,29,48,301.4310598770962,4609.028584480571,11681.117584113086,301.4310598770962,2
314,wait,384.597,15,15,1,5,27.946391219740015,59.28524781525236,78153.64563320039,27.946391219740015,2
315,errand,1653.5600000000004,10,10,10,41,106.31331947320335,325.56024454181664,8324.962577542725,106.31331947320335,1
316,wait,502.00000000000006,11,11,10,49,16.63737724931916,16.63737724931916,23298.2434803389,65.63395812401626,6
317,home,2666.703,18,18,6,49,683.3762268323028,2476.3058776924818,4518.75338929955,683.3762268323028,2
318,work,708.5360000000002,14,15,5,36,112.69493635872976,2002.5047468286505,36552.48953721177,112.69493635872976,1
319,home,49285.740999,15,5,12,15,440.1649222396863,609.0182010889613,8665.048715408086,440.1649222396863,2
320,home,34506.0,20,6,18,51,176.8201982053405,687.960528187527,11586.064624496441,176.8201982053405,0
321,leisure,8970.104001,11,13,3,48,147.36689556029881,755.6866180471312,23511.605156510625,147.36689556029881,5
322,work,4544.986001,13,14,26,26,607601.7513579057,607601.7513579057,706817.0308816236,683263.8095006167,0
323,home,5170.152,14,16,18,38,614.7204360977134,2377.9464666349563,6183.891769154274,614.7204360977134,0
324,work,14067.0,12,15,23,4,102.8839057421875,310.4326334731649,57914.21819078495,102.8839057421875,0
325,home,9048.386,9,12,2,22,1246.3994432707298,1640.8975392982627,46925.76129525214,1246.3994432707298,4
326,home,45492.069,16,5,28,21,165.5949802694384,941.9656944363858,49701.50607309643,165.5949802694384,6
327,wait,429.976,15,15,16,33,132.22764710912207,156.45110607518762,132.22764710912207,132.22764710912207,2
328,wait,722.7460000000002,16,16,15,33,76.96769495868647,86.57155350072071,30564.141403875077,76.96769495868647,1
329,wait,318.4719990000001,20,20,17,7,10061072.812641613,10061072.812641613,10200170.018624134,10138472.213099476,4
330,home,49039.049000000006,12,2,29,22,7666522.633391405,7696996.312725999,7891342.609884053,7666522.633391405,0
331,wait,602.8969999999999,15,15,12,10,24.074456509181967,30.48760800338729,28558.34560139419,24.074456509181967,6
332,errand,2894.184,10,11,12,10,133.7809044177495,553.8304162656175,28388.118901515038,133.7809044177495,6
333,wait,6292.0,14,15,4,5,7674338.460863663,7721831.86249999,7867503.521970588,7674338.460863663,5
334,home,3389.220999,18,19,19,29,235.6893932793448,516.0262187058927,21966.753016012142,235.6893932793448,2
335,work,30784.497999000007,5,14,4,1,385.22666935215483,845.7974615762275,16713.63309229417,385.22666935215483,2
336,wait,747.0,18,18,26,4,1815488.3670466319,1816389.1238618968,2050313.791788639,1815488.3670466319,3
337,leisure,4092.433001,21,22,20,20,216.5436257799781,383.40830198973634,2193.1107550153515,216.5436257799781,5
338,leisure,1830.848001,13,13,26,34,112.89071429473844,2163.2263036697673,30641.934543555966,112.89071429473844,5
339,home,10575.552,9,12,15,28,16.785863973828626,693.5255637099688,23996.26307313871,16.785863973828626,5
340,work,719.999001,6,6,27,26,29.11626550372768,508.46972564455865,19198.847080539286,29.11626550372768,1
341,home,11802.0,14,18,4,36,445.5122506903826,3514.953849336684,10048.305515859824,445.5122506903826,0
342,work,3803.136,9,10,14,7,73.1020588077217,656.0552571912459,73.1020588077217,73.1020588077217,1
343,wait,332.422999,14,14,15,50,11.773480027646967,11.773480027646967,33.158074903802635,33.158074903802635,3
344,home,45903.699001,20,8,13,19,208.42412123671392,787.6401274492192,208.42412123671392,237.2405714399042,5
345,leisure,2904.750999000001,17,17,7,14,79.02074661227287,750.1035149932661,45420.984745835085,79.02074661227287,4
346,home,3166.004000000001,14,15,3,48,1242.3964060110538,1636.7330693374054,46929.58054335504,1242.3964060110538,6
347,home,28009.543999999998,20,4,5,49,93.63807771460306,1165.0879158228825,40693.66397035074,93.63807771460306,0
348,work,2019.9579999999999,11,12,24,38,73.66705560963563,581.3823268935392,73.66705560963563,221.27799874520383,6
349,leisure,1590.0,10,10,23,51,7.278088860023949,598.1209337525406,102221.20474918683,7.278088860023949,5
350,work,34449.653001,5,15,11,15,137.14037378745178,137.14037378745178,2664.88161030624,137.14037378745178,1
351,home,42200.18300100001,17,5,16,3,39.741583222564934,3569.3618660959087,12429.158755013908,39.741583222564934,0
352,home,69943.0,9,4,28,4,98.53673032835613,965.4956422196004,1035.411249267999,98.53673032835613,6
353,wait,620.648,21,21,8,27,12.346145739935556,440.6277976948607,12.346145739935556,12.346145739935556,5
354,leisure,65498.691000000006,13,7,16,20,57.59489690230724,57.59489690230724,27741.16229144041,57.59489690230724,1
355,errand,546.7560010000002,16,16,17,7,204.0000603665818,1239.077029573674,53252.09769843608,204.0000603665818,4
356,leisure,2915.371001,19,20,16,11,1352045.4509290769,1352045.4509290769,1524321.4585021776,1512675.7048290125,3
357,work,4588.8290000000015,9,11,27,13,299.781398605627,805.0802672935026,951.5393264834697,299.781398605627,0
358,work,33486.845,7,16,21,47,109.10521315873932,466.904704853676,475.77667739573394,109.10521315873932,1
359,home,47139.0,14,3,26,12,63.340794260437114,1635.382136756922,34784.12431000879,63.340794260437114,6
360,home,1280.8380000000002,14,14,14,33,492.49780478615065,1273.58003561173,52101.05762523106,492.49780478615065,0
361,errand,720.0,4,4,4,27,856.1040235103675,1826.6295118088094,162250.39991933713,856.1040235103675,1
362,leisure,8329.999,15,18,20,33,132.48327959766183,493.1241397847564,580.5868035835127,132.48327959766183,6
363,home,43655.74400000001,17,5,28,9,324.55227664580974,609.1052592347521,27377.227224679056,324.55227664580974,1
364,work,1565.851001,13,13,22,38,18.004101629864632,18.004101629864632,24745.07675032821,18.004101629864632,4
365,work,1197.717001,13,13,14,24,91.3128540844575,244.1878262906493,91.3128540844575,91.3128540844575,2
366,wait,380.03400000000005,11,11,6,18,206.85491000306098,637.710939693877,34685.97254776415,206.85491000306098,5
367,work,5818.925999,12,14,29,39,139.39749281564542,193.4713859377956,27199.311519667408,139.39749281564542,4
368,wait,328.517,5,6,15,50,57.64892310085312,57.64892310085312,32669.96183671852,57.64892310085312,4
369,home,2505.952,10,11,2,1,80.20650638259788,293.22349504614516,2803.3193703925863,80.20650638259788,0
370,wait,443.761999,10,10,14,41,71114.1307365244,134602.15201144328,234585.72757099665,71114.1307365244,5
371,errand,1642.740001,11,11,24,51,308.0771156882803,611.4832872421648,9177.979941155549,308.0771156882803,5
372,errand,1017.974999,16,17,18,11,103.380150365121,145.03614620346912,23296.213409861568,103.380150365121,5
373,leisure,873.0,14,14,18,16,1333442.156016665,1333442.156016665,1508246.4190739822,1496575.1787587928,1
374,work,365.095,15,16,10,41,353.25762588894537,353.25762588894537,9791.852166151892,2104.8727249563967,1
375,work,18782.286,10,16,27,17,48.188544729192465,158.72524556072858,48.188544729192465,48.188544729192465,3
376,home,540.0,9,10,16,15,201.0311594501584,3483.4245503199845,44095.35610325222,201.0311594501584,6
377,work,353.7390000000001,11,11,7,49,91.01120591045824,91.01120591045824,37702.93971130398,193.393337635763,3
378,errand,934.079,14,14,29,30,428.2398743307104,1499.3285556947933,26916.23401553137,428.2398743307104,5
379,wait,1003.285001,15,16,26,47,64.49185525311664,64.49185525311664,85112.06329167474,129.6834704887459,6
380,wait,3409.1459990000008,15,16,8,49,427763.8234601892,427763.8234601892,693566.6048935683,427763.8234601892,3
381,home,23505.566000000006,12,19,30,39,172.8488172072049,774.1960402882253,77648.39244930455,172.8488172072049,5
382,wait,408.354001,3,3,29,39,129.24141801262346,129.24141801262346,150.99497296441058,150.99497296441058,4
383,errand,370.861001,16,16,20,38,426.114484287625,426.114484287625,19010.71808932231,426.114484287625,2
384,leisure,8789.199001,7,9,7,18,110.38157491945616,398.0512977127491,34570.12981086403,110.38157491945616,6
385,leisure,5749.069,8,9,11,6,142.36485981300956,706.6922533011285,142.36485981300956,142.36485981300956,5
386,work,18154.398999999998,4,9,24,17,199.7556431457739,736.6211143240505,38457.01049739859,199.7556431457739,0
387,errand,835.8369990000001,11,12,17,24,180.00053761737183,298.3919386081787,21815.348194255363,180.00053761737183,5
388,wait,572.6330009999999,18,19,20,8,203.45770611360916,871.9427844289279,78633.82012723753,203.45770611360916,0
389,wait,725.0,10,10,9,23,36.363778731620066,37.17784338837363,16507.722207178158,36.363778731620066,4
390,work,4138.433,6,7,31,22,40.695085068341434,349.3876039308748,30870.345121730505,40.695085068341434,2
391,errand,461.00000000000006,17,17,21,38,38.07975366567722,439.5702003091108,8438.610456235472,38.07975366567722,3
392,home,64349.021001,18,11,13,19,172.53513903754575,1150.6621776772952,24138.59429963221,172.53513903754575,5
393,wait,450.0,15,15,22,25,52.59258295376241,167.15303595717032,52.59258295376241,52.59258295376241,3
394,work,2490.0,5,6,19,3,113.87931030080169,616.5832278958295,38194.826562997565,113.87931030080169,4
395,leisure,787.047,17,17,11,19,184.47280320821324,886.5993811172705,8913.179348905536,184.47280320821324,3
396,home,10139.448,9,12,14,41,100726.28549428988,100726.28549428988,380567.4954059623,100726.28549428988,5
397,home,60380.482001,12,5,24,38,270.0267190853416,1337.4174071692805,35691.05169830648,270.0267190853416,6
398,leisure,339.0010000000001,18,18,13,15,562117.2489643777,562117.2489643777,622180.6833753975,616581.9364870363,3
399,wait,331.0,8,8,26,52,78.75658750902181,261.5970160576156,164.56197594248815,78.75658750902181,1
400,errand,955.253,8,8,4,31,47.44377105140745,1263.4095791463026,18832.62297761145,47.44377105140745,4
401,home,1128.5790000000004,8,8,5,23,98.70369778984684,521.6293656857979,34559.328336748986,98.70369778984684,0
402,home,26462.811,20,4,4,36,427.1565338500872,1046.740075203704,19322.8159684677,427.1565338500872,0
403,work,44953.0,7,19,29,52,86.42932229430474,691.7530825476033,19392.43605397017,86.42932229430474,4
404,leisure,872.0680000000001,12,12,5,1,14502145.602409285,14502145.602409285,14774305.979892753,14647236.482609635,3
405,home,30046.043999999998,21,5,29,13,193.578389127892,641.9258669354797,75107.91039273584,193.578389127892,2
406,leisure,1444.0,9,9,1,5,808.7955284903297,5939.552638742622,71941.79718996785,2274.278922540238,2
407,wait,346.152999,18,18,15,33,23.072568443821012,38.348624279813535,18270.75190096758,23.072568443821012,1
408,errand,1501.227,16,16,3,18,783.5818479856206,3513.5462414524213,27709.09637625167,783.5818479856206,2
409,errand,982.2539999999999,11,12,2,48,146.46915491971922,1139.302113664189,659.1232926636809,146.46915491971922,5
410,work,16998.0,5,10,6,18,46.98900944235882,471.2381647465892,39952.95124003136,46.98900944235882,5
